Amostra,Sinal_Original,Sinal_Filtrado
947,-8230.000000,-8225.119655
948,-8218.000000,-8231.000468
949,-8198.000000,-8227.102691
950,-8168.000000,-8213.461814
951,-8130.000000,-8190.379864
952,-8081.000000,-8158.032135
953,-8022.000000,-8116.190328
954,-7954.000000,-8064.580768
955,-7877.000000,-8003.314426
956,-7791.000000,-7932.684780
957,-7695.000000,-7852.833906
958,-7591.000000,-7763.797925
959,-7477.000000,-7665.661167
960,-7354.000000,-7558.393466
961,-7224.000000,-7442.133534
962,-7083.000000,-7317.119838
963,-6934.000000,-7183.238074
964,-6778.000000,-7040.593879
965,-6614.000000,-6889.715477
966,-6440.000000,-6730.772774
967,-6260.000000,-6563.652255
968,-6071.000000,-6388.483154
969,-5876.000000,-6205.522783
970,-5673.000000,-6015.068293
971,-5465.000000,-5817.509330
972,-5248.000000,-5613.114206
973,-5026.000000,-5401.908376
974,-4798.000000,-5184.119294
975,-4562.000000,-4959.952921
976,-4323.000000,-4729.527621
977,-4077.000000,-4493.276859
978,-3826.000000,-4251.472224
979,-3571.000000,-4004.322916
980,-3312.000000,-3752.326164
981,-3048.000000,-3495.881028
982,-2780.000000,-3235.100370
983,-2509.000000,-2970.152842
984,-2234.000000,-2701.355087
985,-1957.000000,-2429.047059
986,-1677.000000,-2153.638980
987,-1395.000000,-1875.501925
988,-1111.000000,-1594.946637
989,-826.000000,-1312.337659
990,-540.000000,-1028.110365
991,-252.000000,-742.553717
992,36.000000,-455.795025
993,323.000000,-168.248521
994,611.000000,119.542425
995,898.000000,407.301231
996,1184.000000,694.752991
997,1470.000000,981.633086
998,1752.000000,1267.588403
999,2034.000000,1552.081338
1000,2313.000000,1834.820367
1001,2588.000000,2115.416948
1002,2862.000000,2393.406673
1003,3131.000000,2668.578836
1004,3398.000000,2940.694326
1005,3659.000000,3209.402677
1006,3917.000000,3474.257911
1007,4170.000000,3734.956374
1008,4417.000000,3991.165179
1009,4660.000000,4242.476432
1010,4897.000000,4488.714159
1011,5128.000000,4729.653154
1012,5352.000000,4964.846854
1013,5570.000000,5193.851676
1014,5780.000000,5416.300626
1015,5984.000000,5631.897930
1016,6181.000000,5840.584692
1017,6370.000000,6042.306344
1018,6551.000000,6236.738179
1019,6723.000000,6423.396986
1020,6888.000000,6601.935426
1021,7044.000000,6772.284725
1022,7190.000000,6934.202929
1023,7329.000000,7087.387216
1024,7457.000000,7231.730365
1025,7577.000000,7367.036964
1026,7687.000000,7493.158519
1027,7787.000000,7609.922534
1028,7877.000000,7717.020613
1029,7957.000000,7814.219499
1030,8027.000000,7901.402071
1031,8087.000000,7978.535660
1032,8136.000000,8045.530874
1033,8175.000000,8102.216693
1034,8205.000000,8148.656935
1035,8223.000000,8184.968779
1036,8231.000000,8210.948532
1037,8227.000000,8226.267462
1038,8215.000000,8230.878797
1039,8191.000000,8225.043280
1040,8156.000000,8208.729438
1041,8111.000000,8181.723054
1042,8055.000000,8144.027913
1043,7990.000000,8095.816624
1044,7913.000000,8037.250659
1045,7826.000000,7968.229460
1046,7730.000000,7888.799654
1047,7623.000000,7799.233988
1048,7505.000000,7699.481171
1049,7379.000000,7589.499562
1050,7242.000000,7469.559891
1051,7096.000000,7339.833656
1052,6941.000000,7200.489932
1053,6777.000000,7051.826223
1054,6603.000000,6893.969026
1055,6422.000000,6727.036070
1056,6230.000000,6551.193815
1057,6031.000000,6366.462325
1058,5825.000000,6173.195557
1059,5610.000000,5971.915798
1060,5387.000000,5762.704586
1061,5158.000000,5545.659961
1062,4922.000000,5321.237704
1063,4678.000000,5089.737215
1064,4429.000000,4851.288845
1065,4174.000000,4606.306217
1066,3913.000000,4355.233475
1067,3646.000000,4098.253860
1068,3375.000000,3835.587346
1069,3100.000000,3567.770770
1070,2820.000000,3295.334574
1071,2535.000000,3018.404655
1072,2247.000000,2737.020529
1073,1957.000000,2451.665638
1074,1663.000000,2162.977869
1075,1367.000000,1871.299847
1076,1069.000000,1576.937237
1077,770.000000,1280.356906
1078,469.000000,981.994765
1079,167.000000,682.106169
1080,-135.000000,380.981832
1081,-436.000000,79.201245
1082,-738.000000,-222.688517
1083,-1038.000000,-524.364827
1084,-1338.000000,-825.510609
1085,-1635.000000,-1125.739200
1086,-1931.000000,-1424.596479
1087,-2225.000000,-1721.783186
1088,-2515.000000,-2016.973287
1089,-2802.000000,-2309.568624
1090,-3085.000000,-2599.016293
1091,-3365.000000,-2884.994399
1092,-3640.000000,-3167.286126
1093,-3910.000000,-3445.501464
1094,-4175.000000,-3719.149716
1095,-4435.000000,-3987.898254
1096,-4688.000000,-4251.401775
1097,-4935.000000,-4509.152708
1098,-5175.000000,-4760.689980
1099,-5409.000000,-5005.748078
1100,-5635.000000,-5244.132733
1101,-5854.000000,-5475.554030
1102,-6064.000000,-5699.608127
1103,-6267.000000,-5915.913287
1104,-6460.000000,-6124.146586
1105,-6645.000000,-6323.935554
1106,-6822.000000,-6515.134293
1107,-6988.000000,-6697.631777
1108,-7146.000000,-6871.079068
1109,-7293.000000,-7035.184192
1110,-7429.000000,-7189.495294
1111,-7557.000000,-7333.683685
1112,-7673.000000,-7467.785355
1113,-7779.000000,-7591.650905
1114,-7874.000000,-7705.029852
1115,-7958.000000,-7807.735840
1116,-8031.000000,-7899.579032
1117,-8093.000000,-7980.442568
1118,-8143.000000,-8050.181919
1119,-8182.000000,-8108.602142
1120,-8210.000000,-8155.665255
1121,-8226.000000,-8191.400424
1122,-8231.000000,-8215.750180
1123,-8224.000000,-8228.650618
1124,-8205.000000,-8229.963012
1125,-8175.000000,-8219.577872
1126,-8134.000000,-8197.633475
1127,-8080.000000,-8164.199054
1128,-8016.000000,-8119.196161
1129,-7939.000000,-8062.625385
1130,-7853.000000,-7994.611064
1131,-7754.000000,-7915.367859
1132,-7644.000000,-7824.861447
1133,-7524.000000,-7723.085544
1134,-7393.000000,-7610.338560
1135,-7251.000000,-7486.806303
1136,-7099.000000,-7352.564484
1137,-6936.000000,-7207.720179
1138,-6763.000000,-7052.349102
1139,-6581.000000,-6886.682211
1140,-6389.000000,-6711.107274
1141,-6188.000000,-6525.912900
1142,-5979.000000,-6331.437198
1143,-5760.000000,-6128.000366
1144,-5533.000000,-5915.693958
1145,-5297.000000,-5694.595189
1146,-5054.000000,-5464.941602
1147,-4804.000000,-5227.224311
1148,-4547.000000,-4982.022422
1149,-4283.000000,-4729.718218
1150,-4012.000000,-4470.479084
1151,-3736.000000,-4204.530664
1152,-3454.000000,-3932.322799
1153,-3167.000000,-3654.302016
1154,-2875.000000,-3370.836992
1155,-2579.000000,-3082.321736
1156,-2278.000000,-2789.102464
1157,-1975.000000,-2491.569517
1158,-1668.000000,-2190.268399
1159,-1359.000000,-1885.680934
1160,-1048.000000,-1578.274818
1161,-735.000000,-1268.525653
1162,-421.000000,-956.823572
1163,-106.000000,-643.573127
1164,210.000000,-329.123316
1165,524.000000,-13.961223
1166,840.000000,301.374995
1167,1153.000000,616.540324
1168,1465.000000,930.998337
1169,1775.000000,1244.163034
1170,2082.000000,1555.563103
1171,2387.000000,1864.754260
1172,2688.000000,2171.377103
1173,2986.000000,2475.045615
1174,3279.000000,2775.320396
1175,3567.000000,3071.622955
1176,3850.000000,3363.359089
1177,4128.000000,3650.161409
1178,4400.000000,3931.783973
1179,4664.000000,4207.726845
1180,4923.000000,4477.405397
1181,5174.000000,4740.532716
1182,5418.000000,4996.837909
1183,5654.000000,5245.965952
1184,5880.000000,5487.379530
1185,6100.000000,5720.592767
1186,6308.000000,5945.326681
1187,6509.000000,6161.187309
1188,6699.000000,6367.896215
1189,6879.000000,6565.126944
1190,7050.000000,6752.566893
1191,7209.000000,6930.030157
1192,7358.000000,7097.152768
1193,7497.000000,7253.751175
1194,7622.000000,7399.578384
1195,7737.000000,7534.072187
1196,7841.000000,7657.077753
1197,7932.000000,7768.636510
1198,8012.000000,7868.546232
1199,8080.000000,7956.700081
1200,8135.000000,8032.967107
1201,8178.000000,8097.064199
1202,8208.000000,8148.768089
1203,8225.000000,8187.865015
1204,8231.000000,8214.325496
1205,8223.000000,8228.290620
1206,8204.000000,8229.805604
1207,8171.000000,8218.866048
1208,8126.000000,8195.355102
1209,8069.000000,8159.261695
1210,7999.000000,8110.711971
1211,7916.000000,8049.633287
1212,7822.000000,7976.012739
1213,7715.000000,7890.057637
1214,7597.000000,7791.967735
1215,7466.000000,7681.862260
1216,7325.000000,7559.884668
1217,7171.000000,7426.228098
1218,7006.000000,7280.929194
1219,6831.000000,7124.153387
1220,6644.000000,6956.239693
1221,6447.000000,6777.354966
1222,6240.000000,6587.738774
1223,6024.000000,6387.854258
1224,5798.000000,6178.155849
1225,5563.000000,5958.917606
1226,5319.000000,5730.344069
1227,5066.000000,5492.634359
1228,4806.000000,5246.103291
1229,4538.000000,4991.274193
1230,4263.000000,4728.633160
1231,3981.000000,4458.561671
1232,3692.000000,4181.354991
1233,3397.000000,3897.261966
1234,3097.000000,3606.711686
1235,2792.000000,3310.318642
1236,2483.000000,3008.714416
1237,2168.000000,2702.289637
1238,1851.000000,2391.299700
1239,1530.000000,2076.245706
1240,1208.000000,1757.807859
1241,883.000000,1436.655692
1242,556.000000,1113.193711
1243,229.000000,787.775371
1244,-99.000000,460.989604
1245,-428.000000,133.273840
1246,-755.000000,-194.960554
1247,-1082.000000,-523.081027
1248,-1406.000000,-850.433061
1249,-1730.000000,-1176.512791
1250,-2050.000000,-1500.965710
1251,-2367.000000,-1823.235017
1252,-2681.000000,-2142.718661
1253,-2990.000000,-2458.936992
1254,-3295.000000,-2771.345583
1255,-3594.000000,-3079.395764
1256,-3889.000000,-3382.654088
1257,-4177.000000,-3680.797157
1258,-4458.000000,-3973.274027
1259,-4731.000000,-4259.282535
1260,-4999.000000,-4538.347678
1261,-5257.000000,-4810.289004
1262,-5508.000000,-5074.704190
1263,-5749.000000,-5331.078814
1264,-5982.000000,-5578.964349
1265,-6204.000000,-5817.914131
1266,-6417.000000,-6047.461289
1267,-6619.000000,-6267.216910
1268,-6812.000000,-6476.969946
1269,-6993.000000,-6676.553426
1270,-7162.000000,-6865.489754
1271,-7320.000000,-7043.189042
1272,-7466.000000,-7209.351969
1273,-7601.000000,-7363.892960
1274,-7721.000000,-7506.538216
1275,-7830.000000,-7636.765229
1276,-7927.000000,-7754.465533
1277,-8010.000000,-7859.711033
1278,-8080.000000,-7952.215155
1279,-8137.000000,-8031.683744
1280,-8181.000000,-8098.032626
1281,-8210.000000,-8151.085229
1282,-8227.000000,-8190.605506
1283,-8230.000000,-8216.625031
1284,-8220.000000,-8229.252252
1285,-8196.000000,-8228.481262
1286,-8158.000000,-8214.172708
1287,-8107.000000,-8186.197179
1288,-8042.000000,-8144.576746
1289,-7964.000000,-8089.375353
1290,-7872.000000,-8020.645933
1291,-7768.000000,-7938.514706
1292,-7650.000000,-7843.180660
1293,-7520.000000,-7734.789332
1294,-7377.000000,-7613.509233
1295,-7221.000000,-7479.450729
1296,-7054.000000,-7332.759331
1297,-6875.000000,-7173.828335
1298,-6684.000000,-7002.980040
1299,-6482.000000,-6820.387212
1300,-6268.000000,-6626.202937
1301,-6045.000000,-6420.709217
1302,-5811.000000,-6204.413793
1303,-5567.000000,-5977.701365
1304,-5313.000000,-5740.765385
1305,-5051.000000,-5493.952902
1306,-4780.000000,-5237.819527
1307,-4501.000000,-4972.871040
1308,-4214.000000,-4699.496725
1309,-3919.000000,-4417.992640
1310,-3618.000000,-4128.703412
1311,-3310.000000,-3832.148163
1312,-2997.000000,-3528.896717
1313,-2679.000000,-3219.606157
1314,-2356.000000,-2904.901312
1315,-2029.000000,-2585.249877
1316,-1698.000000,-2261.079785
1317,-1365.000000,-1932.931491
1318,-1028.000000,-1601.367159
1319,-689.000000,-1266.736649
1320,-350.000000,-929.572950
1321,-10.000000,-590.750104
1322,331.000000,-250.914501
1323,671.000000,89.518151
1324,1011.000000,430.078489
1325,1348.000000,770.169670
1326,1683.000000,1108.994915
1327,2016.000000,1445.904331
1328,2346.000000,1780.550783
1329,2671.000000,2112.433101
1330,2992.000000,2440.803958
1331,3308.000000,2765.028199
1332,3619.000000,3084.658469
1333,3923.000000,3399.191822
1334,4220.000000,3707.912674
1335,4511.000000,4010.216378
1336,4794.000000,4305.771400
1337,5068.000000,4594.076189
1338,5334.000000,4874.475498
1339,5591.000000,5146.518735
1340,5838.000000,5409.804235
1341,6075.000000,5663.810605
1342,6302.000000,5908.082532
1343,6517.000000,6142.169275
1344,6723.000000,6365.700013
1345,6915.000000,6578.377748
1346,7096.000000,6779.655551
1347,7264.000000,6969.019140
1348,7420.000000,7146.165955
1349,7563.000000,7310.884536
1350,7692.000000,7462.881107
1351,7808.000000,7601.753921
1352,7910.000000,7727.222127
1353,7999.000000,7839.154858
1354,8073.000000,7937.424713
1355,8134.000000,8021.857570
1356,8179.000000,8092.234102
1357,8210.000000,8148.210302
1358,8228.000000,8189.730209
1359,8230.000000,8216.953364
1360,8218.000000,8229.755942
1361,8191.000000,8227.968021
1362,8149.000000,8211.470671
1363,8093.000000,8180.208405
1364,8023.000000,8134.363814
1365,7938.000000,8074.127543
1366,7839.000000,7999.520839
1367,7726.000000,7910.597815
1368,7600.000000,7807.597673
1369,7459.000000,7690.727891
1370,7305.000000,7560.006723
1371,7138.000000,7415.577476
1372,6958.000000,7257.764443
1373,6765.000000,7086.825598
1374,6561.000000,6903.091327
1375,6344.000000,6706.982393
1376,6116.000000,6498.785365
1377,5877.000000,6278.825430
1378,5627.000000,6047.508918
1379,5366.000000,5805.110525
1380,5097.000000,5552.046685
1381,4817.000000,5288.911346
1382,4529.000000,5016.125673
1383,4232.000000,4734.084028
1384,3928.000000,4443.310719
1385,3616.000000,4144.363881
1386,3297.000000,3837.692587
1387,2973.000000,3523.827077
1388,2643.000000,3203.508100
1389,2307.000000,2877.257292
1390,1968.000000,2545.514805
1391,1625.000000,2209.009891
1392,1279.000000,1868.478644
1393,930.000000,1524.469605
1394,579.000000,1177.449842
1395,228.000000,828.067387
1396,-125.000000,477.070415
1397,-477.000000,125.045933
1398,-829.000000,-227.409122
1399,-1180.000000,-579.732361
1400,-1527.000000,-931.202011
1401,-1873.000000,-1280.934518
1402,-2216.000000,-1628.435080
1403,-2554.000000,-1973.238819
1404,-2887.000000,-2314.486593
1405,-3217.000000,-2651.523350
1406,-3539.000000,-2983.920256
1407,-3856.000000,-3311.003193
1408,-4165.000000,-3632.084282
1409,-4467.000000,-3946.544428
1410,-4761.000000,-4253.833971
1411,-5046.000000,-4553.445794
1412,-5322.000000,-4844.792104
1413,-5587.000000,-5127.194875
1414,-5843.000000,-5400.015523
1415,-6088.000000,-5662.877996
1416,-6322.000000,-5915.445348
1417,-6544.000000,-6157.232360
1418,-6753.000000,-6387.600986
1419,-6950.000000,-6605.916146
1420,-7135.000000,-6811.889396
1421,-7305.000000,-7005.265220
1422,-7464.000000,-7185.703599
1423,-7607.000000,-7352.969133
1424,-7736.000000,-7506.562700
1425,-7850.000000,-7645.896929
1426,-7951.000000,-7770.779675
1427,-8035.000000,-7881.127944
1428,-8105.000000,-7976.634641
1429,-8160.000000,-8057.135531
1430,-8199.000000,-8122.578138
1431,-8222.000000,-8172.674837
1432,-8231.000000,-8207.269576
1433,-8224.000000,-8226.506365
1434,-8200.000000,-8230.280104
1435,-8162.000000,-8218.346065
1436,-8108.000000,-8190.801448
1437,-8038.000000,-8147.721835
1438,-7953.000000,-8089.048456
1439,-7852.000000,-8014.798339
1440,-7738.000000,-7925.202390
1441,-7608.000000,-7820.667896
1442,-7464.000000,-7701.404250
1443,-7304.000000,-7567.375478
1444,-7132.000000,-7418.673125
1445,-6945.000000,-7255.688389
1446,-6745.000000,-7078.759577
1447,-6532.000000,-6888.172880
1448,-6305.000000,-6684.182984
1449,-6067.000000,-6467.032244
1450,-5818.000000,-6237.352413
1451,-5557.000000,-5995.853593
1452,-5285.000000,-5742.897056
1453,-5002.000000,-5478.684345
1454,-4711.000000,-5203.675576
1455,-4409.000000,-4918.530265
1456,-4099.000000,-4623.716833
1457,-3781.000000,-4319.749971
1458,-3456.000000,-4007.349315
1459,-3124.000000,-3687.217045
1460,-2785.000000,-3359.872933
1461,-2441.000000,-3025.768229
1462,-2092.000000,-2685.545640
1463,-1739.000000,-2339.953596
1464,-1382.000000,-1989.678746
1465,-1023.000000,-1635.411889
1466,-661.000000,-1277.868324
1467,-298.000000,-917.687439
1468,66.000000,-555.526515
1469,430.000000,-192.085005
1470,793.000000,171.903840
1471,1156.000000,535.786593
1472,1515.000000,898.898721
1473,1872.000000,1260.343351
1474,2226.000000,1619.398780
1475,2575.000000,1975.488280
1476,2919.000000,2327.820514
1477,3258.000000,2675.646387
1478,3590.000000,3018.328159
1479,3915.000000,3355.123740
1480,4234.000000,3685.448427
1481,4543.000000,4008.803060
1482,4844.000000,4324.423771
1483,5136.000000,4631.659133
1484,5417.000000,4929.954339
1485,5687.000000,5218.515294
1486,5947.000000,5496.680626
1487,6195.000000,5764.091485
1488,6430.000000,6020.239477
1489,6654.000000,6264.569637
1490,6863.000000,6496.630574
1491,7059.000000,6715.791177
1492,7241.000000,6921.509258
1493,7409.000000,7113.484013
1494,7562.000000,7291.417303
1495,7700.000000,7454.933050
1496,7822.000000,7603.580799
1497,7929.000000,7736.963586
1498,8020.000000,7854.857303
1499,8095.000000,7957.085346
1500,8153.000000,8043.360655
1501,8196.000000,8113.471453
1502,8222.000000,8167.411393
1503,8231.000000,8205.049822
1504,8223.000000,8226.070412
1505,8199.000000,8230.316107
1506,8159.000000,8217.939541
1507,8102.000000,8189.136969
1508,8029.000000,8143.944911
1509,7939.000000,8082.332383
1510,7833.000000,8004.258000
1511,7711.000000,7909.790699
1512,7574.000000,7799.204536
1513,7420.000000,7672.734911
1514,7252.000000,7530.512413
1515,7070.000000,7372.972215
1516,6872.000000,7200.578709
1517,6661.000000,7013.527036
1518,6435.000000,6812.041641
1519,6196.000000,6596.366719
1520,5945.000000,6366.950576
1521,5681.000000,6124.427375
1522,5406.000000,5869.343204
1523,5120.000000,5602.294429
1524,4823.000000,5323.856538
1525,4515.000000,5034.373322
1526,4199.000000,4734.269969
1527,3873.000000,4424.223282
1528,3540.000000,4104.924887
1529,3198.000000,3776.996518
1530,2850.000000,3440.989070
1531,2497.000000,3097.702844
1532,2138.000000,2748.099263
1533,1774.000000,2392.817998
1534,1407.000000,2032.434556
1535,1036.000000,1667.668831
1536,664.000000,1299.300602
1537,289.000000,928.117981
1538,-86.000000,554.799344
1539,-461.000000,180.112088
1540,-835.000000,-195.055877
1541,-1209.000000,-570.025591
1542,-1579.000000,-944.160000
1543,-1946.000000,-1316.499018
1544,-2309.000000,-1686.056925
1545,-2668.000000,-2052.126773
1546,-3021.000000,-2414.077725
1547,-3368.000000,-2771.160147
1548,-3709.000000,-3122.682296
1549,-4041.000000,-3467.948972
1550,-4366.000000,-3806.144793
