Frequency(Hz),Magnitude(dB)
3589.95,-47.12
3590.45,-47.14
3590.95,-47.16
3591.45,-47.18
3591.95,-47.20
3592.45,-47.22
3592.95,-47.24
3593.45,-47.26
3593.95,-47.29
3594.45,-47.31
3594.95,-47.33
3595.45,-47.35
3595.95,-47.37
3596.45,-47.39
3596.95,-47.41
3597.45,-47.43
3597.95,-47.46
3598.45,-47.48
3598.95,-47.50
3599.45,-47.52
3599.95,-47.54
3600.45,-47.56
3600.95,-47.59
3601.45,-47.61
3601.95,-47.63
3602.45,-47.65
3602.95,-47.67
3603.45,-47.69
3603.95,-47.71
3604.45,-47.74
3604.95,-47.76
3605.45,-47.78
3605.95,-47.80
3606.45,-47.82
3606.95,-47.85
3607.45,-47.87
3607.95,-47.89
3608.45,-47.91
3608.95,-47.93
3609.45,-47.96
3609.95,-47.98
3610.45,-48.00
3610.95,-48.02
3611.45,-48.04
3611.95,-48.07
3612.45,-48.09
3612.95,-48.11
3613.45,-48.13
3613.95,-48.16
3614.45,-48.18
3614.95,-48.20
3615.45,-48.22
3615.95,-48.24
3616.45,-48.27
3616.95,-48.29
3617.45,-48.31
3617.95,-48.33
3618.45,-48.36
3618.95,-48.38
3619.45,-48.40
3619.95,-48.42
3620.45,-48.45
3620.95,-48.47
3621.45,-48.49
3621.95,-48.52
3622.45,-48.54
3622.95,-48.56
3623.45,-48.58
3623.95,-48.61
3624.45,-48.63
3624.95,-48.65
3625.45,-48.68
3625.95,-48.70
3626.45,-48.72
3626.95,-48.75
3627.45,-48.77
3627.95,-48.79
3628.45,-48.81
3628.95,-48.84
3629.45,-48.86
3629.95,-48.88
3630.45,-48.91
3630.95,-48.93
3631.45,-48.95
3631.95,-48.98
3632.45,-49.00
3632.95,-49.02
3633.45,-49.05
3633.95,-49.07
3634.45,-49.10
3634.95,-49.12
3635.45,-49.14
3635.95,-49.17
3636.45,-49.19
3636.95,-49.21
3637.45,-49.24
3637.95,-49.26
3638.45,-49.28
3638.95,-49.31
3639.45,-49.33
3639.95,-49.36
3640.46,-49.38
3640.96,-49.40
3641.46,-49.43
3641.96,-49.45
3642.46,-49.48
3642.96,-49.50
3643.46,-49.52
3643.96,-49.55
3644.46,-49.57
3644.96,-49.60
3645.46,-49.62
3645.96,-49.65
3646.46,-49.67
3646.96,-49.70
3647.46,-49.72
3647.96,-49.74
3648.46,-49.77
3648.96,-49.79
3649.46,-49.82
3649.96,-49.84
3650.46,-49.87
3650.96,-49.89
3651.46,-49.92
3651.96,-49.94
3652.46,-49.97
3652.96,-49.99
3653.46,-50.02
3653.96,-50.04
3654.46,-50.07
3654.96,-50.09
3655.46,-50.12
3655.96,-50.14
3656.46,-50.17
3656.96,-50.19
3657.46,-50.22
3657.96,-50.24
3658.46,-50.27
3658.96,-50.29
3659.46,-50.32
3659.96,-50.34
3660.46,-50.37
3660.96,-50.39
3661.46,-50.42
3661.96,-50.44
3662.46,-50.47
3662.96,-50.50
3663.46,-50.52
3663.96,-50.55
3664.46,-50.57
3664.96,-50.60
3665.46,-50.62
3665.96,-50.65
3666.46,-50.68
3666.96,-50.70
3667.46,-50.73
3667.96,-50.75
3668.46,-50.78
3668.96,-50.81
3669.46,-50.83
3669.96,-50.86
3670.46,-50.88
3670.96,-50.91
3671.46,-50.94
3671.96,-50.96
3672.46,-50.99
3672.96,-51.02
3673.46,-51.04
3673.96,-51.07
3674.46,-51.09
3674.96,-51.12
3675.46,-51.15
3675.96,-51.17
3676.46,-51.20
3676.96,-51.23
3677.46,-51.25
3677.96,-51.28
3678.46,-51.31
3678.96,-51.33
3679.46,-51.36
3679.96,-51.39
3680.46,-51.42
3680.96,-51.44
3681.46,-51.47
3681.96,-51.50
3682.46,-51.52
3682.96,-51.55
3683.46,-51.58
3683.96,-51.61
3684.46,-51.63
3684.96,-51.66
3685.46,-51.69
3685.96,-51.72
3686.46,-51.74
3686.96,-51.77
3687.46,-51.80
3687.96,-51.83
3688.46,-51.85
3688.96,-51.88
3689.46,-51.91
3689.96,-51.94
3690.46,-51.97
3690.96,-51.99
3691.46,-52.02
3691.96,-52.05
3692.46,-52.08
3692.96,-52.11
3693.46,-52.13
3693.96,-52.16
3694.46,-52.19
3694.96,-52.22
3695.46,-52.25
3695.96,-52.27
3696.46,-52.30
3696.96,-52.33
3697.46,-52.36
3697.96,-52.39
3698.46,-52.42
3698.96,-52.45
3699.46,-52.48
3699.96,-52.50
3700.46,-52.53
3700.96,-52.56
3701.46,-52.59
3701.96,-52.62
3702.46,-52.65
3702.96,-52.68
3703.46,-52.71
3703.96,-52.74
3704.46,-52.77
3704.96,-52.79
3705.46,-52.82
3705.96,-52.85
3706.46,-52.88
3706.96,-52.91
3707.46,-52.94
3707.96,-52.97
3708.46,-53.00
3708.96,-53.03
3709.46,-53.06
3709.96,-53.09
3710.46,-53.12
3710.96,-53.15
3711.46,-53.18
3711.96,-53.21
3712.46,-53.24
3712.96,-53.27
3713.46,-53.30
3713.96,-53.33
3714.46,-53.36
3714.96,-53.39
3715.46,-53.42
3715.96,-53.45
3716.46,-53.48
3716.96,-53.51
3717.46,-53.54
3717.96,-53.57
3718.46,-53.60
3718.96,-53.64
3719.46,-53.67
3719.96,-53.70
3720.47,-53.73
3720.97,-53.76
3721.47,-53.79
3721.97,-53.82
3722.47,-53.85
3722.97,-53.88
3723.47,-53.91
3723.97,-53.95
3724.47,-53.98
3724.97,-54.01
3725.47,-54.04
3725.97,-54.07
3726.47,-54.10
3726.97,-54.13
3727.47,-54.17
3727.97,-54.20
3728.47,-54.23
3728.97,-54.26
3729.47,-54.29
3729.97,-54.33
3730.47,-54.36
3730.97,-54.39
3731.47,-54.42
3731.97,-54.45
3732.47,-54.49
3732.97,-54.52
3733.47,-54.55
3733.97,-54.58
3734.47,-54.62
3734.97,-54.65
3735.47,-54.68
3735.97,-54.71
3736.47,-54.75
3736.97,-54.78
3737.47,-54.81
3737.97,-54.85
3738.47,-54.88
3738.97,-54.91
3739.47,-54.95
3739.97,-54.98
3740.47,-55.01
3740.97,-55.05
3741.47,-55.08
3741.97,-55.11
3742.47,-55.15
3742.97,-55.18
3743.47,-55.21
3743.97,-55.25
3744.47,-55.28
3744.97,-55.31
3745.47,-55.35
3745.97,-55.38
3746.47,-55.42
3746.97,-55.45
3747.47,-55.49
3747.97,-55.52
3748.47,-55.55
3748.97,-55.59
3749.47,-55.62
3749.97,-55.66
3750.47,-55.69
3750.97,-55.73
3751.47,-55.76
3751.97,-55.80
3752.47,-55.83
3752.97,-55.87
3753.47,-55.90
3753.97,-55.94
3754.47,-55.97
3754.97,-56.01
3755.47,-56.04
3755.97,-56.08
3756.47,-56.11
3756.97,-56.15
3757.47,-56.19
3757.97,-56.22
3758.47,-56.26
3758.97,-56.29
3759.47,-56.33
3759.97,-56.36
3760.47,-56.40
3760.97,-56.44
3761.47,-56.47
3761.97,-56.51
3762.47,-56.55
3762.97,-56.58
3763.47,-56.62
3763.97,-56.66
3764.47,-56.69
3764.97,-56.73
3765.47,-56.77
3765.97,-56.80
3766.47,-56.84
3766.97,-56.88
3767.47,-56.91
3767.97,-56.95
3768.47,-56.99
3768.97,-57.03
3769.47,-57.06
3769.97,-57.10
3770.47,-57.14
3770.97,-57.18
3771.47,-57.22
3771.97,-57.25
3772.47,-57.29
3772.97,-57.33
3773.47,-57.37
3773.97,-57.41
3774.47,-57.44
3774.97,-57.48
3775.47,-57.52
3775.97,-57.56
3776.47,-57.60
3776.97,-57.64
3777.47,-57.68
3777.97,-57.71
3778.47,-57.75
3778.97,-57.79
3779.47,-57.83
3779.97,-57.87
3780.47,-57.91
3780.97,-57.95
3781.47,-57.99
3781.97,-58.03
3782.47,-58.07
3782.97,-58.11
3783.47,-58.15
3783.97,-58.19
3784.47,-58.23
3784.97,-58.27
3785.47,-58.31
3785.97,-58.35
3786.47,-58.39
3786.97,-58.43
3787.47,-58.47
3787.97,-58.51
3788.47,-58.55
3788.97,-58.60
3789.47,-58.64
3789.97,-58.68
3790.47,-58.72
3790.97,-58.76
3791.47,-58.80
3791.97,-58.84
3792.47,-58.89
3792.97,-58.93
3793.47,-58.97
3793.97,-59.01
3794.47,-59.05
3794.97,-59.10
3795.47,-59.14
3795.97,-59.18
3796.47,-59.22
3796.97,-59.27
3797.47,-59.31
3797.97,-59.35
3798.47,-59.39
3798.97,-59.44
3799.47,-59.48
3799.97,-59.52
3800.48,-59.57
3800.98,-59.61
3801.48,-59.65
3801.98,-59.70
3802.48,-59.74
3802.98,-59.79
3803.48,-59.83
3803.98,-59.87
3804.48,-59.92
3804.98,-59.96
3805.48,-60.01
3805.98,-60.05
3806.48,-60.10
3806.98,-60.14
3807.48,-60.19
3807.98,-60.23
3808.48,-60.28
3808.98,-60.32
3809.48,-60.37
3809.98,-60.41
3810.48,-60.46
3810.98,-60.50
3811.48,-60.55
3811.98,-60.60
3812.48,-60.64
3812.98,-60.69
3813.48,-60.74
3813.98,-60.78
3814.48,-60.83
3814.98,-60.88
3815.48,-60.92
3815.98,-60.97
3816.48,-61.02
3816.98,-61.06
3817.48,-61.11
3817.98,-61.16
3818.48,-61.21
3818.98,-61.25
3819.48,-61.30
3819.98,-61.35
3820.48,-61.40
3820.98,-61.45
3821.48,-61.50
3821.98,-61.54
3822.48,-61.59
3822.98,-61.64
3823.48,-61.69
3823.98,-61.74
3824.48,-61.79
3824.98,-61.84
3825.48,-61.89
3825.98,-61.94
3826.48,-61.99
3826.98,-62.04
3827.48,-62.09
3827.98,-62.14
3828.48,-62.19
3828.98,-62.24
3829.48,-62.29
3829.98,-62.34
3830.48,-62.39
3830.98,-62.44
3831.48,-62.50
3831.98,-62.55
3832.48,-62.60
3832.98,-62.65
3833.48,-62.70
3833.98,-62.75
3834.48,-62.81
3834.98,-62.86
3835.48,-62.91
3835.98,-62.96
3836.48,-63.02
3836.98,-63.07
3837.48,-63.12
3837.98,-63.18
3838.48,-63.23
3838.98,-63.29
3839.48,-63.34
3839.98,-63.39
3840.48,-63.45
3840.98,-63.50
3841.48,-63.56
3841.98,-63.61
3842.48,-63.67
3842.98,-63.72
3843.48,-63.78
3843.98,-63.83
3844.48,-63.89
3844.98,-63.94
3845.48,-64.00
3845.98,-64.06
3846.48,-64.11
3846.98,-64.17
3847.48,-64.23
3847.98,-64.28
3848.48,-64.34
3848.98,-64.40
3849.48,-64.46
3849.98,-64.51
3850.48,-64.57
3850.98,-64.63
3851.48,-64.69
3851.98,-64.75
3852.48,-64.80
3852.98,-64.86
3853.48,-64.92
3853.98,-64.98
3854.48,-65.04
3854.98,-65.10
3855.48,-65.16
3855.98,-65.22
3856.48,-65.28
3856.98,-65.34
3857.48,-65.40
3857.98,-65.46
3858.48,-65.53
3858.98,-65.59
3859.48,-65.65
3859.98,-65.71
3860.48,-65.77
3860.98,-65.83
3861.48,-65.90
3861.98,-65.96
3862.48,-66.02
3862.98,-66.09
3863.48,-66.15
3863.98,-66.21
3864.48,-66.28
3864.98,-66.34
3865.48,-66.41
3865.98,-66.47
3866.48,-66.54
3866.98,-66.60
3867.48,-66.67
3867.98,-66.73
3868.48,-66.80
3868.98,-66.86
3869.48,-66.93
3869.98,-67.00
3870.48,-67.06
3870.98,-67.13
3871.48,-67.20
3871.98,-67.27
3872.48,-67.33
3872.98,-67.40
3873.48,-67.47
3873.98,-67.54
3874.48,-67.61
3874.98,-67.68
3875.48,-67.75
3875.98,-67.82
3876.48,-67.89
3876.98,-67.96
3877.48,-68.03
3877.98,-68.10
3878.48,-68.17
3878.98,-68.24
3879.48,-68.31
3879.98,-68.39
3880.49,-68.46
3880.99,-68.53
3881.49,-68.60
3881.99,-68.68
3882.49,-68.75
3882.99,-68.83
3883.49,-68.90
3883.99,-68.97
3884.49,-69.05
3884.99,-69.12
3885.49,-69.20
3885.99,-69.28
3886.49,-69.35
3886.99,-69.43
3887.49,-69.51
3887.99,-69.58
3888.49,-69.66
3888.99,-69.74
3889.49,-69.82
3889.99,-69.90
3890.49,-69.98
3890.99,-70.05
3891.49,-70.13
3891.99,-70.21
3892.49,-70.30
3892.99,-70.38
3893.49,-70.46
3893.99,-70.54
3894.49,-70.62
3894.99,-70.70
3895.49,-70.79
3895.99,-70.87
3896.49,-70.95
3896.99,-71.04
3897.49,-71.12
3897.99,-71.21
3898.49,-71.29
3898.99,-71.38
3899.49,-71.46
3899.99,-71.55
3900.49,-71.64
3900.99,-71.73
3901.49,-71.81
3901.99,-71.90
3902.49,-71.99
3902.99,-72.08
3903.49,-72.17
3903.99,-72.26
3904.49,-72.35
3904.99,-72.44
3905.49,-72.53
3905.99,-72.63
3906.49,-72.72
3906.99,-72.81
3907.49,-72.90
3907.99,-73.00
3908.49,-73.09
3908.99,-73.19
3909.49,-73.28
3909.99,-73.38
3910.49,-73.48
3910.99,-73.57
3911.49,-73.67
3911.99,-73.77
3912.49,-73.87
3912.99,-73.97
3913.49,-74.07
3913.99,-74.17
3914.49,-74.27
3914.99,-74.37
3915.49,-74.48
3915.99,-74.58
3916.49,-74.68
3916.99,-74.79
3917.49,-74.89
3917.99,-75.00
3918.49,-75.10
3918.99,-75.21
3919.49,-75.32
3919.99,-75.43
3920.49,-75.53
3920.99,-75.64
3921.49,-75.75
3921.99,-75.87
3922.49,-75.98
3922.99,-76.09
3923.49,-76.20
3923.99,-76.32
3924.49,-76.43
3924.99,-76.55
3925.49,-76.66
3925.99,-76.78
3926.49,-76.90
3926.99,-77.02
3927.49,-77.14
3927.99,-77.26
3928.49,-77.38
3928.99,-77.50
3929.49,-77.62
3929.99,-77.74
3930.49,-77.87
3930.99,-77.99
3931.49,-78.12
3931.99,-78.25
3932.49,-78.38
3932.99,-78.51
3933.49,-78.64
3933.99,-78.77
3934.49,-78.90
3934.99,-79.03
3935.49,-79.17
3935.99,-79.30
3936.49,-79.44
3936.99,-79.57
3937.49,-79.71
3937.99,-79.85
3938.49,-79.99
3938.99,-80.13
3939.49,-80.28
3939.99,-80.42
3940.49,-80.57
3940.99,-80.71
3941.49,-80.86
3941.99,-81.01
3942.49,-81.16
3942.99,-81.31
3943.49,-81.47
3943.99,-81.62
3944.49,-81.78
3944.99,-81.93
3945.49,-82.09
3945.99,-82.25
3946.49,-82.41
3946.99,-82.58
3947.49,-82.74
3947.99,-82.91
3948.49,-83.08
3948.99,-83.24
3949.49,-83.42
3949.99,-83.59
3950.49,-83.76
3950.99,-83.94
3951.49,-84.12
3951.99,-84.30
3952.49,-84.48
3952.99,-84.66
3953.49,-84.85
3953.99,-85.04
3954.49,-85.23
3954.99,-85.42
3955.49,-85.61
3955.99,-85.81
3956.49,-86.01
3956.99,-86.21
3957.49,-86.41
3957.99,-86.62
3958.49,-86.83
3958.99,-87.04
3959.49,-87.25
3959.99,-87.46
3960.50,-87.68
3961.00,-87.90
3961.50,-88.13
3962.00,-88.36
3962.50,-88.59
3963.00,-88.82
3963.50,-89.06
3964.00,-89.29
3964.50,-89.54
3965.00,-89.78
3965.50,-90.03
3966.00,-90.29
3966.50,-90.55
3967.00,-90.81
3967.50,-91.07
3968.00,-91.34
3968.50,-91.61
3969.00,-91.89
3969.50,-92.17
3970.00,-92.46
3970.50,-92.75
3971.00,-93.05
3971.50,-93.35
3972.00,-93.66
3972.50,-93.97
3973.00,-94.29
3973.50,-94.62
3974.00,-94.95
3974.50,-95.29
3975.00,-95.63
3975.50,-95.98
3976.00,-96.34
3976.50,-96.70
3977.00,-97.08
3977.50,-97.46
3978.00,-97.85
3978.50,-98.25
3979.00,-98.66
3979.50,-99.08
3980.00,-99.51
3980.50,-99.95
3981.00,-100.40
3981.50,-100.86
3982.00,-101.34
3982.50,-101.83
3983.00,-102.33
3983.50,-102.85
3984.00,-103.38
3984.50,-103.93
3985.00,-104.50
3985.50,-105.09
3986.00,-105.70
3986.50,-106.33
3987.00,-106.99
3987.50,-107.67
3988.00,-108.38
3988.50,-109.12
3989.00,-109.89
3989.50,-110.70
3990.00,-111.55
3990.50,-112.44
3991.00,-113.38
3991.50,-114.37
3992.00,-115.42
3992.50,-116.54
3993.00,-117.74
3993.50,-119.03
3994.00,-120.42
3994.50,-121.93
3995.00,-123.59
3995.50,-125.42
3996.00,-127.46
3996.50,-129.78
3997.00,-132.46
3997.50,-135.63
3998.00,-139.51
3998.50,-144.50
3999.00,-151.55
3999.50,-163.59
4000.00,-inf
