Frequency(Hz),Magnitude(dB)
3591.45,-39.85
3591.95,-39.87
3592.45,-39.89
3592.95,-39.91
3593.45,-39.93
3593.95,-39.95
3594.45,-39.97
3594.95,-40.00
3595.45,-40.02
3595.95,-40.04
3596.45,-40.06
3596.95,-40.08
3597.45,-40.10
3597.95,-40.13
3598.45,-40.15
3598.95,-40.17
3599.45,-40.19
3599.95,-40.21
3600.45,-40.24
3600.95,-40.26
3601.45,-40.28
3601.95,-40.30
3602.45,-40.32
3602.95,-40.34
3603.45,-40.37
3603.95,-40.39
3604.45,-40.41
3604.95,-40.43
3605.45,-40.46
3605.95,-40.48
3606.45,-40.50
3606.95,-40.52
3607.45,-40.54
3607.95,-40.57
3608.45,-40.59
3608.95,-40.61
3609.45,-40.63
3609.95,-40.66
3610.45,-40.68
3610.95,-40.70
3611.45,-40.72
3611.95,-40.75
3612.45,-40.77
3612.95,-40.79
3613.45,-40.81
3613.95,-40.84
3614.45,-40.86
3614.95,-40.88
3615.45,-40.90
3615.95,-40.93
3616.45,-40.95
3616.95,-40.97
3617.45,-41.00
3617.95,-41.02
3618.45,-41.04
3618.95,-41.06
3619.45,-41.09
3619.95,-41.11
3620.45,-41.13
3620.95,-41.16
3621.45,-41.18
3621.95,-41.20
3622.45,-41.23
3622.95,-41.25
3623.45,-41.27
3623.95,-41.29
3624.45,-41.32
3624.95,-41.34
3625.45,-41.36
3625.95,-41.39
3626.45,-41.41
3626.95,-41.43
3627.45,-41.46
3627.95,-41.48
3628.45,-41.51
3628.95,-41.53
3629.45,-41.55
3629.95,-41.58
3630.45,-41.60
3630.95,-41.62
3631.45,-41.65
3631.95,-41.67
3632.45,-41.69
3632.95,-41.72
3633.45,-41.74
3633.95,-41.77
3634.45,-41.79
3634.95,-41.81
3635.45,-41.84
3635.95,-41.86
3636.45,-41.89
3636.95,-41.91
3637.45,-41.93
3637.95,-41.96
3638.45,-41.98
3638.95,-42.01
3639.45,-42.03
3639.95,-42.05
3640.46,-42.08
3640.96,-42.10
3641.46,-42.13
3641.96,-42.15
3642.46,-42.18
3642.96,-42.20
3643.46,-42.23
3643.96,-42.25
3644.46,-42.27
3644.96,-42.30
3645.46,-42.32
3645.96,-42.35
3646.46,-42.37
3646.96,-42.40
3647.46,-42.42
3647.96,-42.45
3648.46,-42.47
3648.96,-42.50
3649.46,-42.52
3649.96,-42.55
3650.46,-42.57
3650.96,-42.60
3651.46,-42.62
3651.96,-42.65
3652.46,-42.67
3652.96,-42.70
3653.46,-42.72
3653.96,-42.75
3654.46,-42.77
3654.96,-42.80
3655.46,-42.82
3655.96,-42.85
3656.46,-42.87
3656.96,-42.90
3657.46,-42.92
3657.96,-42.95
3658.46,-42.98
3658.96,-43.00
3659.46,-43.03
3659.96,-43.05
3660.46,-43.08
3660.96,-43.10
3661.46,-43.13
3661.96,-43.16
3662.46,-43.18
3662.96,-43.21
3663.46,-43.23
3663.96,-43.26
3664.46,-43.29
3664.96,-43.31
3665.46,-43.34
3665.96,-43.36
3666.46,-43.39
3666.96,-43.42
3667.46,-43.44
3667.96,-43.47
3668.46,-43.49
3668.96,-43.52
3669.46,-43.55
3669.96,-43.57
3670.46,-43.60
3670.96,-43.63
3671.46,-43.65
3671.96,-43.68
3672.46,-43.71
3672.96,-43.73
3673.46,-43.76
3673.96,-43.79
3674.46,-43.81
3674.96,-43.84
3675.46,-43.87
3675.96,-43.89
3676.46,-43.92
3676.96,-43.95
3677.46,-43.97
3677.96,-44.00
3678.46,-44.03
3678.96,-44.06
3679.46,-44.08
3679.96,-44.11
3680.46,-44.14
3680.96,-44.17
3681.46,-44.19
3681.96,-44.22
3682.46,-44.25
3682.96,-44.28
3683.46,-44.30
3683.96,-44.33
3684.46,-44.36
3684.96,-44.39
3685.46,-44.41
3685.96,-44.44
3686.46,-44.47
3686.96,-44.50
3687.46,-44.52
3687.96,-44.55
3688.46,-44.58
3688.96,-44.61
3689.46,-44.64
3689.96,-44.66
3690.46,-44.69
3690.96,-44.72
3691.46,-44.75
3691.96,-44.78
3692.46,-44.81
3692.96,-44.83
3693.46,-44.86
3693.96,-44.89
3694.46,-44.92
3694.96,-44.95
3695.46,-44.98
3695.96,-45.01
3696.46,-45.03
3696.96,-45.06
3697.46,-45.09
3697.96,-45.12
3698.46,-45.15
3698.96,-45.18
3699.46,-45.21
3699.96,-45.24
3700.46,-45.27
3700.96,-45.29
3701.46,-45.32
3701.96,-45.35
3702.46,-45.38
3702.96,-45.41
3703.46,-45.44
3703.96,-45.47
3704.46,-45.50
3704.96,-45.53
3705.46,-45.56
3705.96,-45.59
3706.46,-45.62
3706.96,-45.65
3707.46,-45.68
3707.96,-45.71
3708.46,-45.74
3708.96,-45.77
3709.46,-45.80
3709.96,-45.83
3710.46,-45.86
3710.96,-45.89
3711.46,-45.92
3711.96,-45.95
3712.46,-45.98
3712.96,-46.01
3713.46,-46.04
3713.96,-46.07
3714.46,-46.10
3714.96,-46.13
3715.46,-46.16
3715.96,-46.19
3716.46,-46.22
3716.96,-46.25
3717.46,-46.28
3717.96,-46.32
3718.46,-46.35
3718.96,-46.38
3719.46,-46.41
3719.96,-46.44
3720.47,-46.47
3720.97,-46.50
3721.47,-46.53
3721.97,-46.56
3722.47,-46.60
3722.97,-46.63
3723.47,-46.66
3723.97,-46.69
3724.47,-46.72
3724.97,-46.75
3725.47,-46.78
3725.97,-46.82
3726.47,-46.85
3726.97,-46.88
3727.47,-46.91
3727.97,-46.94
3728.47,-46.98
3728.97,-47.01
3729.47,-47.04
3729.97,-47.07
3730.47,-47.11
3730.97,-47.14
3731.47,-47.17
3731.97,-47.20
3732.47,-47.24
3732.97,-47.27
3733.47,-47.30
3733.97,-47.33
3734.47,-47.37
3734.97,-47.40
3735.47,-47.43
3735.97,-47.46
3736.47,-47.50
3736.97,-47.53
3737.47,-47.56
3737.97,-47.60
3738.47,-47.63
3738.97,-47.66
3739.47,-47.70
3739.97,-47.73
3740.47,-47.76
3740.97,-47.80
3741.47,-47.83
3741.97,-47.87
3742.47,-47.90
3742.97,-47.93
3743.47,-47.97
3743.97,-48.00
3744.47,-48.03
3744.97,-48.07
3745.47,-48.10
3745.97,-48.14
3746.47,-48.17
3746.97,-48.21
3747.47,-48.24
3747.97,-48.27
3748.47,-48.31
3748.97,-48.34
3749.47,-48.38
3749.97,-48.41
3750.47,-48.45
3750.97,-48.48
3751.47,-48.52
3751.97,-48.55
3752.47,-48.59
3752.97,-48.62
3753.47,-48.66
3753.97,-48.69
3754.47,-48.73
3754.97,-48.77
3755.47,-48.80
3755.97,-48.84
3756.47,-48.87
3756.97,-48.91
3757.47,-48.94
3757.97,-48.98
3758.47,-49.02
3758.97,-49.05
3759.47,-49.09
3759.97,-49.12
3760.47,-49.16
3760.97,-49.20
3761.47,-49.23
3761.97,-49.27
3762.47,-49.31
3762.97,-49.34
3763.47,-49.38
3763.97,-49.42
3764.47,-49.45
3764.97,-49.49
3765.47,-49.53
3765.97,-49.57
3766.47,-49.60
3766.97,-49.64
3767.47,-49.68
3767.97,-49.71
3768.47,-49.75
3768.97,-49.79
3769.47,-49.83
3769.97,-49.87
3770.47,-49.90
3770.97,-49.94
3771.47,-49.98
3771.97,-50.02
3772.47,-50.06
3772.97,-50.09
3773.47,-50.13
3773.97,-50.17
3774.47,-50.21
3774.97,-50.25
3775.47,-50.29
3775.97,-50.33
3776.47,-50.36
3776.97,-50.40
3777.47,-50.44
3777.97,-50.48
3778.47,-50.52
3778.97,-50.56
3779.47,-50.60
3779.97,-50.64
3780.47,-50.68
3780.97,-50.72
3781.47,-50.76
3781.97,-50.80
3782.47,-50.84
3782.97,-50.88
3783.47,-50.92
3783.97,-50.96
3784.47,-51.00
3784.97,-51.04
3785.47,-51.08
3785.97,-51.12
3786.47,-51.16
3786.97,-51.20
3787.47,-51.24
3787.97,-51.28
3788.47,-51.33
3788.97,-51.37
3789.47,-51.41
3789.97,-51.45
3790.47,-51.49
3790.97,-51.53
3791.47,-51.57
3791.97,-51.62
3792.47,-51.66
3792.97,-51.70
3793.47,-51.74
3793.97,-51.78
3794.47,-51.83
3794.97,-51.87
3795.47,-51.91
3795.97,-51.95
3796.47,-52.00
3796.97,-52.04
3797.47,-52.08
3797.97,-52.13
3798.47,-52.17
3798.97,-52.21
3799.47,-52.25
3799.97,-52.30
3800.48,-52.34
3800.98,-52.39
3801.48,-52.43
3801.98,-52.47
3802.48,-52.52
3802.98,-52.56
3803.48,-52.61
3803.98,-52.65
3804.48,-52.69
3804.98,-52.74
3805.48,-52.78
3805.98,-52.83
3806.48,-52.87
3806.98,-52.92
3807.48,-52.96
3807.98,-53.01
3808.48,-53.05
3808.98,-53.10
3809.48,-53.15
3809.98,-53.19
3810.48,-53.24
3810.98,-53.28
3811.48,-53.33
3811.98,-53.37
3812.48,-53.42
3812.98,-53.47
3813.48,-53.51
3813.98,-53.56
3814.48,-53.61
3814.98,-53.65
3815.48,-53.70
3815.98,-53.75
3816.48,-53.80
3816.98,-53.84
3817.48,-53.89
3817.98,-53.94
3818.48,-53.99
3818.98,-54.04
3819.48,-54.08
3819.98,-54.13
3820.48,-54.18
3820.98,-54.23
3821.48,-54.28
3821.98,-54.33
3822.48,-54.37
3822.98,-54.42
3823.48,-54.47
3823.98,-54.52
3824.48,-54.57
3824.98,-54.62
3825.48,-54.67
3825.98,-54.72
3826.48,-54.77
3826.98,-54.82
3827.48,-54.87
3827.98,-54.92
3828.48,-54.97
3828.98,-55.02
3829.48,-55.07
3829.98,-55.13
3830.48,-55.18
3830.98,-55.23
3831.48,-55.28
3831.98,-55.33
3832.48,-55.38
3832.98,-55.44
3833.48,-55.49
3833.98,-55.54
3834.48,-55.59
3834.98,-55.64
3835.48,-55.70
3835.98,-55.75
3836.48,-55.80
3836.98,-55.86
3837.48,-55.91
3837.98,-55.96
3838.48,-56.02
3838.98,-56.07
3839.48,-56.13
3839.98,-56.18
3840.48,-56.23
3840.98,-56.29
3841.48,-56.34
3841.98,-56.40
3842.48,-56.45
3842.98,-56.51
3843.48,-56.56
3843.98,-56.62
3844.48,-56.68
3844.98,-56.73
3845.48,-56.79
3845.98,-56.84
3846.48,-56.90
3846.98,-56.96
3847.48,-57.01
3847.98,-57.07
3848.48,-57.13
3848.98,-57.19
3849.48,-57.24
3849.98,-57.30
3850.48,-57.36
3850.98,-57.42
3851.48,-57.48
3851.98,-57.54
3852.48,-57.59
3852.98,-57.65
3853.48,-57.71
3853.98,-57.77
3854.48,-57.83
3854.98,-57.89
3855.48,-57.95
3855.98,-58.01
3856.48,-58.07
3856.98,-58.13
3857.48,-58.19
3857.98,-58.26
3858.48,-58.32
3858.98,-58.38
3859.48,-58.44
3859.98,-58.50
3860.48,-58.56
3860.98,-58.63
3861.48,-58.69
3861.98,-58.75
3862.48,-58.82
3862.98,-58.88
3863.48,-58.94
3863.98,-59.01
3864.48,-59.07
3864.98,-59.13
3865.48,-59.20
3865.98,-59.26
3866.48,-59.33
3866.98,-59.39
3867.48,-59.46
3867.98,-59.52
3868.48,-59.59
3868.98,-59.66
3869.48,-59.72
3869.98,-59.79
3870.48,-59.86
3870.98,-59.92
3871.48,-59.99
3871.98,-60.06
3872.48,-60.13
3872.98,-60.20
3873.48,-60.26
3873.98,-60.33
3874.48,-60.40
3874.98,-60.47
3875.48,-60.54
3875.98,-60.61
3876.48,-60.68
3876.98,-60.75
3877.48,-60.82
3877.98,-60.89
3878.48,-60.97
3878.98,-61.04
3879.48,-61.11
3879.98,-61.18
3880.49,-61.25
3880.99,-61.33
3881.49,-61.40
3881.99,-61.47
3882.49,-61.55
3882.99,-61.62
3883.49,-61.70
3883.99,-61.77
3884.49,-61.85
3884.99,-61.92
3885.49,-62.00
3885.99,-62.07
3886.49,-62.15
3886.99,-62.23
3887.49,-62.30
3887.99,-62.38
3888.49,-62.46
3888.99,-62.54
3889.49,-62.62
3889.99,-62.69
3890.49,-62.77
3890.99,-62.85
3891.49,-62.93
3891.99,-63.01
3892.49,-63.09
3892.99,-63.17
3893.49,-63.26
3893.99,-63.34
3894.49,-63.42
3894.99,-63.50
3895.49,-63.59
3895.99,-63.67
3896.49,-63.75
3896.99,-63.84
3897.49,-63.92
3897.99,-64.01
3898.49,-64.09
3898.99,-64.18
3899.49,-64.26
3899.99,-64.35
3900.49,-64.44
3900.99,-64.53
3901.49,-64.61
3901.99,-64.70
3902.49,-64.79
3902.99,-64.88
3903.49,-64.97
3903.99,-65.06
3904.49,-65.15
3904.99,-65.24
3905.49,-65.33
3905.99,-65.43
3906.49,-65.52
3906.99,-65.61
3907.49,-65.71
3907.99,-65.80
3908.49,-65.89
3908.99,-65.99
3909.49,-66.09
3909.99,-66.18
3910.49,-66.28
3910.99,-66.38
3911.49,-66.47
3911.99,-66.57
3912.49,-66.67
3912.99,-66.77
3913.49,-66.87
3913.99,-66.97
3914.49,-67.07
3914.99,-67.17
3915.49,-67.28
3915.99,-67.38
3916.49,-67.48
3916.99,-67.59
3917.49,-67.69
3917.99,-67.80
3918.49,-67.91
3918.99,-68.01
3919.49,-68.12
3919.99,-68.23
3920.49,-68.34
3920.99,-68.45
3921.49,-68.56
3921.99,-68.67
3922.49,-68.78
3922.99,-68.89
3923.49,-69.01
3923.99,-69.12
3924.49,-69.23
3924.99,-69.35
3925.49,-69.47
3925.99,-69.58
3926.49,-69.70
3926.99,-69.82
3927.49,-69.94
3927.99,-70.06
3928.49,-70.18
3928.99,-70.30
3929.49,-70.42
3929.99,-70.55
3930.49,-70.67
3930.99,-70.80
3931.49,-70.92
3931.99,-71.05
3932.49,-71.18
3932.99,-71.31
3933.49,-71.44
3933.99,-71.57
3934.49,-71.70
3934.99,-71.84
3935.49,-71.97
3935.99,-72.11
3936.49,-72.24
3936.99,-72.38
3937.49,-72.52
3937.99,-72.66
3938.49,-72.80
3938.99,-72.94
3939.49,-73.08
3939.99,-73.23
3940.49,-73.37
3940.99,-73.52
3941.49,-73.67
3941.99,-73.82
3942.49,-73.97
3942.99,-74.12
3943.49,-74.27
3943.99,-74.43
3944.49,-74.58
3944.99,-74.74
3945.49,-74.90
3945.99,-75.06
3946.49,-75.22
3946.99,-75.38
3947.49,-75.55
3947.99,-75.71
3948.49,-75.88
3948.99,-76.05
3949.49,-76.22
3949.99,-76.39
3950.49,-76.57
3950.99,-76.75
3951.49,-76.92
3951.99,-77.10
3952.49,-77.29
3952.99,-77.47
3953.49,-77.66
3953.99,-77.84
3954.49,-78.03
3954.99,-78.22
3955.49,-78.42
3955.99,-78.62
3956.49,-78.81
3956.99,-79.01
3957.49,-79.22
3957.99,-79.42
3958.49,-79.63
3958.99,-79.84
3959.49,-80.06
3959.99,-80.27
3960.50,-80.49
3961.00,-80.71
3961.50,-80.94
3962.00,-81.16
3962.50,-81.39
3963.00,-81.63
3963.50,-81.86
3964.00,-82.10
3964.50,-82.34
3965.00,-82.59
3965.50,-82.84
3966.00,-83.09
3966.50,-83.35
3967.00,-83.61
3967.50,-83.88
3968.00,-84.15
3968.50,-84.42
3969.00,-84.70
3969.50,-84.98
3970.00,-85.27
3970.50,-85.56
3971.00,-85.86
3971.50,-86.16
3972.00,-86.47
3972.50,-86.78
3973.00,-87.10
3973.50,-87.42
3974.00,-87.76
3974.50,-88.09
3975.00,-88.44
3975.50,-88.79
3976.00,-89.15
3976.50,-89.51
3977.00,-89.88
3977.50,-90.27
3978.00,-90.66
3978.50,-91.06
3979.00,-91.47
3979.50,-91.88
3980.00,-92.31
3980.50,-92.75
3981.00,-93.20
3981.50,-93.67
3982.00,-94.14
3982.50,-94.63
3983.00,-95.14
3983.50,-95.65
3984.00,-96.19
3984.50,-96.74
3985.00,-97.31
3985.50,-97.90
3986.00,-98.51
3986.50,-99.14
3987.00,-99.80
3987.50,-100.48
3988.00,-101.19
3988.50,-101.93
3989.00,-102.70
3989.50,-103.51
3990.00,-104.35
3990.50,-105.25
3991.00,-106.18
3991.50,-107.18
3992.00,-108.23
3992.50,-109.35
3993.00,-110.55
3993.50,-111.84
3994.00,-113.23
3994.50,-114.74
3995.00,-116.40
3995.50,-118.23
3996.00,-120.27
3996.50,-122.59
3997.00,-125.27
3997.50,-128.44
3998.00,-132.31
3998.50,-137.31
3999.00,-144.35
3999.50,-156.40
4000.00,-inf
